2012.477391;15.88;21.38
2012.504482;15.83;22.74
2012.531574;20.3;24.13
2012.558666;22.78;25.37
2012.585758;22;26.35
2012.61285;22.99;27.16
2012.639942;20.02;28.01
2012.667034;24.98;29.04
2012.694126;24.83;30.2
2012.721218;28.16;31.24
2012.74831;28.24;31.94
2012.775402;28.97;32.21
2012.802494;27.03;32.1
2012.829586;26.73;31.77
2012.856677;26.95;31.34
2012.883769;25.87;30.89
2012.910861;24.71;30.41
2012.937953;27.28;29.89
2012.965045;23.12;29.29
2012.992137;24.42;28.7
2013.019282;22.67;28.2
2013.046448;21.42;27.83
2013.073614;23.82;27.59
2013.10078;23.27;27.38
2013.127946;21.33;27.16
2013.155113;21.56;26.94
2013.182279;22.73;26.65
2013.209445;21.72;26.19
2013.236611;22;25.49
2013.263777;20.37;24.61
2013.290943;15.94;23.68
2013.318109;18.25;22.84
2013.345276;18.54;22.1
2013.372442;15.77;21.47
2013.399608;14.73;21.04
2013.426774;15.09;20.9
2013.45394;15.2;21.1
2013.481106;17.23;21.63
2013.508272;16.19;22.4
2013.535439;17.27;23.32
2013.562605;20.73;24.26
2013.589771;22.1;25.13
2013.616937;18.26;25.96
2013.644103;21.29;26.85
2013.671269;23.43;27.83
2013.698436;24.5;28.81
2013.725602;24.6;29.71
2013.752768;25.73;30.47
2013.779934;25.6;31.07
2013.8071;27.9;31.41
2013.834266;27.85;31.39
2013.861432;25.92;30.96
2013.888599;25.9;30.17
2013.915765;25.34;29.19
2013.942931;20.73;28.26
2013.970097;21.23;27.58
2013.997263;22.48;27.25
2014.024429;21.44;27.23
2014.051596;22.27;27.45
2014.078762;21.93;27.83
2014.105928;23.02;28.28
2014.133094;24.63;28.64
2014.16026;25.09;28.74
2014.187426;23.61;28.51
2014.214592;22.87;27.94
2014.241759;23.22;27.06
2014.268925;21.36;25.98
2014.296091;19.03;24.85
2014.323257;17.12;23.9
2014.350423;17.62;23.31
2014.377589;16.35;23.2
2014.404756;17.78;23.54
2014.431922;18.98;24.31
2014.459088;18.59;25.4
2014.486254;21.41;26.72
2014.51342;23.76;28.14
2014.540586;24.94;29.57
2014.567752;24.12;30.95
2014.594919;27.8;32.24
2014.622085;29.23;33.36
2014.649251;29.97;34.21
2014.676417;29.47;34.81
2014.703583;30.58;35.27
2014.730749;28.53;35.71
2014.757915;30.67;36.08
2014.785082;33.93;36.19
2014.812248;32.82;35.86
2014.839414;29.07;35.16
2014.86658;28.61;34.42
2014.893746;24.99;33.97
2014.920912;27.34;33.84
2014.948079;33.36;33.78
2014.975245;29.55;33.58
2015.002411;23.97;33.34
2015.029577;27.09;33.38
2015.056743;27.31;33.83
2015.083909;30.38;34.57
2015.111075;29.41;35.3
2015.138242;33.21;35.75
2015.165408;31.51;35.84
2015.192574;28.95;35.71
2015.21974;29.05;35.5
2015.246906;31.04;35.29
2015.274072;29.92;35.02
2015.301239;29.72;34.63
2015.328405;29.29;34.21
2015.355571;27.02;34.01
2015.382737;25.51;34.28
2015.409903;29.09;35.14
2015.437069;31.17;36.45
2015.464235;32.89;37.96
2015.491402;34.57;39.47
2015.518568;35.01;40.88
2015.545734;37.4;42.19
2015.5729;37.96;43.46
2015.600066;39.08;44.79
2015.627232;37.86;46.19
2015.654399;44.64;47.58
2015.681565;44.91;48.77
2015.708731;44.16;49.65
2015.735897;44.37;50.24
2015.763063;45.32;50.59
2015.790229;45.62;50.66
2015.817395;47.78;50.36
2015.844562;44.25;49.68
2015.871728;41;48.7
2015.898894;44.3;47.53
2015.92606;41.51;46.25
2015.953226;38.42;45.07
